"Date","Day_Wk","nb_crimes","nb_aggravated","nb_simple","nb_vandalism","nb_robbery","nb_larceny","nb_fraud","nb_selected","TEMP","TMAX_C","TMIN_C","DEWP","VISIB","Wind","PRCP","y2012","y2013","y2014","y2015","y2016","y2017","year","Friday","Monday","Saturday","Sunday","Thursday","Tuesday","Wednesday","Weekend","DEWP_lag","WDSP_lag","PRCP_lag","TEMP_lag","Season","Summer","Fall","Winter","Spring","heat.index","DayMonth","DayMonth_3","DayMonth1","DayMonth2","DayMonth3","DayMonth1_15_30","LastDayMonth","FirstDayMonth","MidDayMonth","SNOW","Events","Holidays","Snow","Rain","WindxRain","WindxHeatIndex"
2015-02-03,"Tuesday",164,2,10,6,1,16,11,19,-10.5,-0.611111111,-14.38888889,-16.77777778,7.7,13.4,0.53,0,0,0,1,0,0,"2015",0,0,0,0,0,1,0,0,-11.66666667,14.3,0.25,-6.722222222,"Winter",0,0,1,0,-10,3,1,1,0,0,0,0,0,0,0,0,0,0,1,13.4,-134
2015-02-04,"Wednesday",216,6,23,8,2,27,5,37,-4.944444444,3.2777777778,-14.38888889,-11.27777778,10,8.1,0,0,0,0,1,0,0,"2015",0,0,0,0,0,0,1,0,-16.77777778,13.4,0.53,-10.5,"Winter",0,0,1,0,-5,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-40.5
2015-02-05,"Thursday",194,1,16,11,2,15,6,28,-0.666666667,3.2777777778,-10,-5.111111111,7.8,9.7,0.01,0,0,0,1,0,0,"2015",0,0,0,0,1,0,0,0,-11.27777778,8.1,0,-4.944444444,"Winter",0,0,1,0,-1,5,1,1,0,0,0,0,0,0,0.8,0,0,1,1,9.7,-9.7
2015-02-06,"Friday",207,1,11,16,1,19,12,28,-11.27777778,-6.722222222,-15,-19.66666667,10,11.2,0.09,0,0,0,1,0,0,"2015",1,0,0,0,0,0,0,0,-5.111111111,9.7,0.01,-0.666666667,"Winter",0,0,1,0,-11,6,1,1,0,0,0,0,0,0,0,0,0,0,1,11.2,-123.2
2015-02-07,"Saturday",201,6,19,14,3,18,1,39,-5.222222222,-1.722222222,-15,-11.22222222,9.1,10.8,0,0,0,0,1,0,0,"2015",0,0,1,0,0,0,0,1,-19.66666667,11.2,0.09,-11.27777778,"Winter",0,0,1,0,-5,7,1,1,0,0,0,0,0,0,0.9,0,0,1,0,0,-54
2015-02-08,"Sunday",178,6,5,22,3,10,1,34,-3.555555556,-1.722222222,-10,-5.222222222,2.5,9.4,0.28,0,0,0,1,0,0,"2015",0,0,0,1,0,0,0,1,-11.22222222,10.8,0,-5.222222222,"Winter",0,0,1,0,-4,8,1,1,0,0,0,0,0,0,7.4,0,0,1,1,9.4,-37.6
2015-02-09,"Monday",167,2,8,8,1,8,2,18,-8.333333333,-1.722222222,-10.61111111,-10.33333333,0.7,13.1,0.35,0,0,0,1,0,0,"2015",0,1,0,0,0,0,0,0,-5.222222222,9.4,0.28,-3.555555556,"Winter",0,0,1,0,-8,9,1,1,0,0,0,0,0,0,14.8,0,0,1,1,13.1,-104.8
2015-02-10,"Tuesday",180,5,11,10,2,8,7,26,-6.722222222,-1.111111111,-10,-10.05555556,6.8,11.3,0.74,0,0,0,1,0,0,"2015",0,0,0,0,0,1,0,0,-10.33333333,13.1,0.35,-8.333333333,"Winter",0,0,1,0,-7,10,1,1,0,0,0,0,0,0,0.7,0,0,1,1,11.3,-79.1
2015-02-11,"Wednesday",186,4,10,11,4,12,2,26,-5.777777778,-1.111111111,-10,-10.27777778,7.4,10.7,0.05,0,0,0,1,0,0,"2015",0,0,0,0,0,0,1,0,-10.05555556,11.3,0.74,-6.722222222,"Winter",0,0,1,0,-6,11,2,0,1,0,0,0,0,0,0.5,0,0,1,1,10.7,-64.2
2015-02-12,"Thursday",173,5,11,12,4,13,7,28,-6.166666667,-1,-8.888888889,-10.38888889,7.9,4.1,0.01,0,0,0,1,0,0,"2015",0,0,0,0,1,0,0,0,-10.27777778,10.7,0.05,-5.777777778,"Winter",0,0,1,0,-6,12,2,0,1,0,0,0,0,0,1,0,0,1,1,4.1,-24.6
2015-02-13,"Friday",209,3,16,16,6,15,4,36,-8.777777778,-1.111111111,-13.88888889,-16.44444444,9.2,13.3,0.03,0,0,0,1,0,0,"2015",1,0,0,0,0,0,0,0,-10.38888889,4.1,0.01,-6.166666667,"Winter",0,0,1,0,-9,13,2,0,1,0,0,0,0,0,0,0,0,0,1,13.3,-119.7
2015-02-14,"Saturday",194,4,8,17,0,18,7,29,-10.44444444,-2.777777778,-16.11111111,-18.16666667,8.6,7.8,0,0,0,0,1,0,0,"2015",0,0,1,0,0,0,0,1,-16.44444444,13.3,0.03,-8.777777778,"Winter",0,0,1,0,-10,14,2,0,1,0,0,0,0,0,3.2,0,0,1,0,0,-78
2015-02-15,"Sunday",158,5,15,13,2,7,1,33,-7.111111111,-1,-12.77777778,-10.16666667,3.6,15.6,0.53,0,0,0,1,0,0,"2015",0,0,0,1,0,0,0,1,-18.16666667,7.8,0,-10.44444444,"Winter",0,0,1,0,-7,15,2,0,1,0,2,0,0,1,13,0,0,1,1,15.6,-109.2
2015-02-16,"Monday",176,2,10,8,2,13,6,20,-14.16666667,-6.722222222,-19.38888889,-23.83333333,8.9,18.9,0.09,0,0,0,1,0,0,"2015",0,1,0,0,0,0,0,0,-10.16666667,15.6,0.53,-7.111111111,"Winter",0,0,1,0,-14,16,2,0,1,0,0,0,0,0,0,0,1,0,1,18.9,-264.6
2015-02-17,"Tuesday",209,2,14,11,4,11,6,28,-9.666666667,-5,-19.38888889,-17.61111111,7.7,8.9,0,0,0,0,1,0,0,"2015",0,0,0,0,0,1,0,0,-23.83333333,18.9,0.09,-14.16666667,"Winter",0,0,1,0,-10,17,2,0,1,0,0,0,0,0,0.6,0,0,1,0,0,-89
2015-02-18,"Wednesday",173,2,8,11,1,14,7,21,-4.833333333,-1.722222222,-12.22222222,-10.94444444,9.8,5.1,0.02,0,0,0,1,0,0,"2015",0,0,0,0,0,0,1,0,-17.61111111,8.9,0,-9.666666667,"Winter",0,0,1,0,-5,18,2,0,1,0,0,0,0,0,0,0,0,0,1,5.1,-25.5
2015-02-19,"Thursday",181,3,15,9,0,20,4,28,-3.722222222,-1.111111111,-8.888888889,-7.944444444,7.4,8.3,0.06,0,0,0,1,0,0,"2015",0,0,0,0,1,0,0,0,-10.94444444,5.1,0.02,-4.833333333,"Winter",0,0,1,0,-4,19,2,0,1,0,0,0,0,0,2.4,0,0,1,1,8.3,-33.2
2015-02-20,"Friday",193,6,8,21,3,18,3,36,-11.38888889,-1.111111111,-15,-20.83333333,9.6,18.1,0.01,0,0,0,1,0,0,"2015",1,0,0,0,0,0,0,0,-7.944444444,8.3,0.06,-3.722222222,"Winter",0,0,1,0,-11,20,2,0,1,0,0,0,0,0,0,0,0,0,1,18.1,-199.1
2015-02-21,"Saturday",196,5,8,22,3,25,5,39,-8.5,-1.111111111,-15.61111111,-16,8.9,11,0,0,0,0,1,0,0,"2015",0,0,1,0,0,0,0,1,-20.83333333,18.1,0.01,-11.38888889,"Winter",0,0,1,0,-8,21,3,0,0,1,0,0,0,0,1.1,0,0,1,0,0,-88
2015-02-22,"Sunday",196,3,11,17,1,15,1,31,0.8333333333,3,-1.111111111,-1.333333333,6.4,5.5,0.27,0,0,0,1,0,0,"2015",0,0,0,1,0,0,0,1,-16,11,0,-8.5,"Winter",0,0,1,0,1,22,3,0,0,1,0,0,0,0,0.1,0,0,1,1,5.5,5.5
2015-02-23,"Monday",198,9,9,13,5,24,7,31,-3,3.8888888889,-10.61111111,-11.66666667,9.7,10.5,0.01,0,0,0,1,0,0,"2015",0,1,0,0,0,0,0,0,-1.333333333,5.5,0.27,0.8333333333,"Winter",0,0,1,0,-3,23,3,0,0,1,0,0,0,0,0,0,0,0,1,10.5,-31.5
2015-02-24,"Tuesday",205,3,11,16,2,18,4,30,-12.94444444,-7.777777778,-16.72222222,-22.94444444,10,9.9,0,0,0,0,1,0,0,"2015",0,0,0,0,0,1,0,0,-11.66666667,10.5,0.01,-3,"Winter",0,0,1,0,-13,24,3,0,0,1,0,0,0,0,0,0,0,0,0,0,-128.7
2015-02-25,"Wednesday",195,4,23,10,3,19,9,37,-5,1.7222222222,-16.72222222,-11.27777778,8.3,8.2,0.07,0,0,0,1,0,0,"2015",0,0,0,0,0,0,1,0,-22.94444444,9.9,0,-12.94444444,"Winter",0,0,1,0,-5,25,3,0,0,1,0,0,0,0,1.9,0,0,1,1,8.2,-41
2015-02-26,"Thursday",209,4,18,7,4,15,4,30,-6,1.7222222222,-10,-14.16666667,9,9.6,0.02,0,0,0,1,0,0,"2015",0,0,0,0,1,0,0,0,-11.27777778,8.2,0.07,-5,"Winter",0,0,1,0,-6,26,3,0,0,1,0,0,0,0,0.2,0,0,1,1,9.6,-57.6
2015-02-27,"Friday",209,3,6,12,4,15,9,23,-6.5,-2.777777778,-9.388888889,-17.55555556,10,6.5,0,0,0,0,1,0,0,"2015",1,0,0,0,0,0,0,0,-14.16666667,9.6,0.02,-6,"Winter",0,0,1,0,-6,27,3,0,0,1,0,0,0,0,0,0,0,0,0,0,-39
2015-02-28,"Saturday",201,8,13,14,2,22,4,35,-6.222222222,-0.611111111,-11.11111111,-18.05555556,10,7.3,0,0,0,0,1,0,0,"2015",0,0,1,0,0,0,0,1,-17.55555556,6.5,0,-6.5,"Winter",0,0,1,0,-6,28,3,0,0,1,3,1,0,0,0,0,0,0,0,0,-43.8
2015-03-01,"Sunday",205,9,12,16,3,24,3,38,-5,-0.611111111,-11.11111111,-13.27777778,9,5.4,0,0,0,0,1,0,0,"2015",0,0,0,1,0,0,0,1,-18.05555556,7.3,0,-6.222222222,"Spring",0,0,0,1,-5,1,1,1,0,0,1,0,1,0,1.9,0,0,1,0,0,-27
2015-03-02,"Monday",181,3,16,15,4,19,4,35,-0.888888889,2.7777777778,-11.11111111,-6,7.2,10.9,0.18,0,0,0,1,0,0,"2015",0,1,0,0,0,0,0,0,-13.27777778,5.4,0,-5,"Spring",0,0,0,1,-1,2,1,1,0,0,0,0,0,0,0.2,0,0,1,1,10.9,-10.9
2015-03-03,"Tuesday",218,4,8,16,1,29,15,29,-3.277777778,2.7777777778,-6.722222222,-14.16666667,9.7,9.5,0.01,0,0,0,1,0,0,"2015",0,0,0,0,0,1,0,0,-6,10.9,0.18,-0.888888889,"Spring",0,0,0,1,-3,3,1,1,0,0,0,0,0,0,1.6,0,0,1,1,9.5,-28.5
2015-03-04,"Wednesday",209,2,17,12,4,17,12,34,2.3333333333,6.1111111111,-6.722222222,-1.166666667,8,10.3,0.28,0,0,0,1,0,0,"2015",0,0,0,0,0,0,1,0,-14.16666667,9.5,0.01,-3.277777778,"Spring",0,0,0,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,1,10.3,20.6
2015-03-05,"Thursday",178,4,12,13,1,17,8,32,0.7777777778,6.1111111111,-5.611111111,-7.833333333,9.5,9.1,0.02,0,0,0,1,0,0,"2015",0,0,0,0,1,0,0,0,-1.166666667,10.3,0.28,2.3333333333,"Spring",0,0,0,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,1,9.1,9.1
2015-03-06,"Friday",192,4,14,11,1,21,8,33,-7.944444444,3.8888888889,-12.77777778,-19.05555556,10,9.3,0,0,0,0,1,0,0,"2015",1,0,0,0,0,0,0,0,-7.833333333,9.1,0.02,0.7777777778,"Spring",0,0,0,1,-8,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-74.4
2015-03-07,"Saturday",187,5,17,12,4,16,6,35,-3.666666667,3.2777777778,-12.77777778,-13,10,10,0,0,0,0,1,0,0,"2015",0,0,1,0,0,0,0,1,-19.05555556,9.3,0,-7.944444444,"Spring",0,0,0,1,-4,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-40
2015-03-08,"Sunday",149,6,9,14,4,13,3,29,0.2777777778,5.6111111111,-8.277777778,-6.333333333,9.8,7,0,0,0,0,1,0,0,"2015",0,0,0,1,0,0,0,1,-13,10,0,-3.666666667,"Spring",0,0,0,1,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-03-09,"Monday",176,3,11,16,4,22,12,30,2.5555555556,8.8888888889,-4.388888889,-7.722222222,10,9.5,0,0,0,0,1,0,0,"2015",0,1,0,0,0,0,0,0,-6.333333333,7,0,0.2777777778,"Spring",0,0,0,1,3,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,28.5
2015-03-10,"Tuesday",200,4,17,11,5,9,8,35,3.7777777778,8.8888888889,-3.277777778,-5.055555556,10,5.8,0,0,0,0,1,0,0,"2015",0,0,0,0,0,1,0,0,-7.722222222,9.5,0,2.5555555556,"Spring",0,0,0,1,4,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23.2
2015-03-11,"Wednesday",198,5,18,15,1,15,9,38,7.6666666667,13.888888889,-0.611111111,1.7222222222,7.4,9.3,0.07,0,0,0,1,0,0,"2015",0,0,0,0,0,0,1,0,-5.055555556,5.8,0,3.7777777778,"Spring",0,0,0,1,6,11,2,0,1,0,0,0,0,0,0,0,0,0,1,9.3,55.8
2015-03-12,"Thursday",177,4,13,7,3,18,9,25,3.8888888889,13.888888889,-0.611111111,-8.444444444,10,14.7,0.01,0,0,0,1,0,0,"2015",0,0,0,0,1,0,0,0,1.7222222222,9.3,0.07,7.6666666667,"Spring",0,0,0,1,4,12,2,0,1,0,0,0,0,0,0,0,0,0,1,14.7,58.8
2015-03-13,"Friday",201,4,10,9,1,36,8,23,-1.333333333,6.1111111111,-4.388888889,-15.22222222,10,9.1,0,0,0,0,1,0,0,"2015",1,0,0,0,0,0,0,0,-8.444444444,14.7,0.01,3.8888888889,"Spring",0,0,0,1,-1,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-9.1
2015-03-14,"Saturday",172,6,12,12,0,14,9,33,1.1111111111,4.3888888889,-4.388888889,-2.666666667,6.5,7.2,0,0,0,0,1,0,0,"2015",0,0,1,0,0,0,0,1,-15.22222222,9.1,0,-1.333333333,"Spring",0,0,0,1,1,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,7.2
2015-03-15,"Sunday",214,7,10,5,2,34,5,25,2.1666666667,5,-3,0.5,5,10.8,0.81,0,0,0,1,0,0,"2015",0,0,0,1,0,0,0,1,-2.666666667,7.2,0,1.1111111111,"Spring",0,0,0,1,2,15,2,0,1,0,2,0,0,1,2.9,0,0,1,1,10.8,21.6
2015-03-16,"Monday",180,4,10,10,3,15,7,25,0.7222222222,7.2222222222,-3.277777778,-9.888888889,10,10.1,0.26,0,0,0,1,0,0,"2015",0,1,0,0,0,0,0,0,0.5,10.8,0.81,2.1666666667,"Spring",0,0,0,1,1,16,2,0,1,0,0,0,0,0,0,0,0,0,1,10.1,10.1
2015-03-17,"Tuesday",199,5,17,11,0,24,2,33,3.8888888889,10.611111111,-3.277777778,-1.722222222,8.2,8.8,0.05,0,0,0,1,0,0,"2015",0,0,0,0,0,1,0,0,-9.888888889,10.1,0.26,0.7222222222,"Spring",0,0,0,1,4,17,2,0,1,0,0,0,0,0,0,1,0,0,1,8.8,35.2
2015-03-18,"Wednesday",152,4,9,7,2,13,8,24,-2.5,0,-5,-16.94444444,10,20.2,0.09,0,0,0,1,0,0,"2015",0,0,0,0,0,0,1,0,-1.722222222,8.8,0.05,3.8888888889,"Spring",0,0,0,1,-2,18,2,0,1,0,0,0,0,0,0,0,0,0,1,20.2,-40.4
2015-03-19,"Thursday",154,4,12,8,2,16,3,25,-3.777777778,1.1111111111,-7.222222222,-19.38888889,10,14.5,0,0,0,0,1,0,0,"2015",0,0,0,0,1,0,0,0,-16.94444444,20.2,0.09,-2.5,"Spring",0,0,0,1,-4,19,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-58
2015-03-20,"Friday",199,3,12,14,2,31,9,29,-2.5,1.1111111111,-7.222222222,-14.5,9.3,5.2,0,0,0,0,1,0,0,"2015",1,0,0,0,0,0,0,0,-19.38888889,14.5,0,-3.777777778,"Spring",0,0,0,1,-2,20,2,0,1,0,0,0,0,0,0.5,0,0,1,0,0,-10.4
2015-03-21,"Saturday",183,2,19,9,2,25,3,31,-1.111111111,2.2222222222,-5,-2.333333333,4.7,3.3,0.05,0,0,0,1,0,0,"2015",0,0,1,0,0,0,0,1,-14.5,5.2,0,-2.5,"Spring",0,0,0,1,-1,21,3,0,0,1,0,0,0,0,1.2,0,0,1,1,3.3,-3.3
2015-03-22,"Sunday",161,1,14,9,3,23,7,24,0.2222222222,5,-3.888888889,-11.27777778,10,15.2,0.09,0,0,0,1,0,0,"2015",0,0,0,1,0,0,0,1,-2.333333333,3.3,0.05,-1.111111111,"Spring",0,0,0,1,0,22,3,0,0,1,0,0,0,0,0,0,0,0,1,15.2,0
2015-03-23,"Monday",161,2,10,5,5,25,7,18,-4.444444444,3.8888888889,-7.777777778,-18.77777778,10,13.6,0,0,0,0,1,0,0,"2015",0,1,0,0,0,0,0,0,-11.27777778,15.2,0.09,0.2222222222,"Spring",0,0,0,1,-4,23,3,0,0,1,0,0,0,0,0,0,0,0,0,0,-54.4
2015-03-24,"Tuesday",181,3,11,7,1,26,3,23,-2.611111111,1.7222222222,-7.777777778,-11.61111111,10,7.6,0,0,0,0,1,0,0,"2015",0,0,0,0,0,1,0,0,-18.77777778,13.6,0,-4.444444444,"Spring",0,0,0,1,-3,24,3,0,0,1,0,0,0,0,0,0,0,0,0,0,-22.8
2015-03-25,"Wednesday",170,5,13,10,2,27,8,28,1.7222222222,9.3888888889,-6.722222222,-6.722222222,10,7.3,0,0,0,0,1,0,0,"2015",0,0,0,0,0,0,1,0,-11.61111111,7.6,0,-2.611111111,"Spring",0,0,0,1,2,25,3,0,0,1,0,0,0,0,0,0,0,0,0,0,14.6
2015-03-26,"Thursday",187,3,11,8,3,31,6,25,6.8333333333,13.277777778,-2.222222222,4.9444444444,7.4,8.3,0.04,0,0,0,1,0,0,"2015",0,0,0,0,1,0,0,0,-6.722222222,7.3,0,1.7222222222,"Spring",0,0,0,1,6,26,3,0,0,1,0,0,0,0,0,0,0,0,1,8.3,49.8
2015-03-27,"Friday",198,13,18,4,3,31,5,35,5.5,13.277777778,3.2777777778,4.1666666667,7,6.3,0.99,0,0,0,1,0,0,"2015",1,0,0,0,0,0,0,0,4.9444444444,8.3,0.04,6.8333333333,"Spring",0,0,0,1,4,27,3,0,0,1,0,0,0,0,0,0,0,0,1,6.3,25.2
2015-03-28,"Saturday",183,2,17,10,2,26,6,31,2.0555555556,6.7222222222,0,0.1666666667,6,8.6,0.02,0,0,0,1,0,0,"2015",0,0,1,0,0,0,0,1,4.1666666667,6.3,0.99,5.5,"Spring",0,0,0,1,2,28,3,0,0,1,0,0,0,0,0.3,0,0,1,1,8.6,17.2
2015-03-29,"Sunday",154,4,12,11,2,8,5,27,0.2777777778,5.6111111111,-3.277777778,-10.44444444,9.2,8.7,0.12,0,0,0,1,0,0,"2015",0,0,0,1,0,0,0,1,0.1666666667,8.6,0.02,2.0555555556,"Spring",0,0,0,1,0,29,3,0,0,1,0,0,0,0,0,0,0,0,1,8.7,0
2015-03-30,"Monday",164,4,12,4,0,23,11,21,2.2777777778,7.2222222222,-3.277777778,-4.611111111,9.7,10.4,0,0,0,0,1,0,0,"2015",0,1,0,0,0,0,0,0,-10.44444444,8.7,0.12,0.2777777778,"Spring",0,0,0,1,2,30,3,0,0,1,0,0,0,0,0,0,0,0,0,0,20.8
2015-03-31,"Tuesday",171,9,12,8,5,22,8,32,5.8333333333,9.3888888889,-1.111111111,-3.888888889,10,11.7,0,0,0,0,1,0,0,"2015",0,0,0,0,0,1,0,0,-4.611111111,10.4,0,2.2777777778,"Spring",0,0,0,1,4,31,3,0,0,1,3,1,0,0,0,0,0,0,0,0,46.8
2015-04-01,"Wednesday",198,4,14,8,2,23,10,26,3.8888888889,10,-1.111111111,-12.38888889,10,9.7,0,0,0,0,1,0,0,"2015",0,0,0,0,0,0,1,0,-3.888888889,11.7,0,5.8333333333,"Spring",0,0,0,1,4,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,38.8
2015-04-02,"Thursday",188,5,13,18,1,34,4,37,6,16.111111111,-1.111111111,-9.333333333,10,8.1,0,0,0,0,1,0,0,"2015",0,0,0,0,1,0,0,0,-12.38888889,9.7,0,3.8888888889,"Spring",0,0,0,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32.4
2015-04-03,"Friday",201,8,10,10,3,34,8,29,12,15,10,5,10,12.5,0,0,0,0,1,0,0,"2015",1,0,0,0,0,0,0,0,-9.333333333,8.1,0,6,"Spring",0,0,0,1,11,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,137.5
2015-04-04,"Saturday",186,5,13,12,6,23,5,30,8.6111111111,15,4.3888888889,3.5555555556,6.8,13.3,0.42,0,0,0,1,0,0,"2015",0,0,1,0,0,0,0,1,5,12.5,0,12,"Spring",0,0,0,1,7,4,1,1,0,0,0,0,0,0,0,0,0,0,1,13.3,93.1
2015-04-05,"Sunday",114,2,11,9,1,18,2,22,4.1111111111,11.111111111,0,-7.888888889,10,12.6,0.39,0,0,0,1,0,0,"2015",0,0,0,1,0,0,0,1,3.5555555556,13.3,0.42,8.6111111111,"Spring",0,0,0,1,4,5,1,1,0,0,0,0,0,0,0,0,0,0,1,12.6,50.4
2015-04-06,"Monday",190,7,13,7,4,26,4,30,4.0555555556,9.3888888889,0,-1.555555556,10,8.6,0,0,0,0,1,0,0,"2015",0,1,0,0,0,0,0,0,-7.888888889,12.6,0.39,4.1111111111,"Spring",0,0,0,1,4,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34.4
2015-04-07,"Tuesday",184,4,8,8,3,23,7,21,4.0555555556,5.6111111111,2.2222222222,2.2222222222,9.3,7.8,0,0,0,0,1,0,0,"2015",0,0,0,0,0,1,0,0,-1.555555556,8.6,0,4.0555555556,"Spring",0,0,0,1,4,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31.2
2015-04-08,"Wednesday",163,2,5,8,2,15,10,17,2.7777777778,5.6111111111,1.1111111111,-0.333333333,9.3,11.2,0.03,0,0,0,1,0,0,"2015",0,0,0,0,0,0,1,0,2.2222222222,7.8,0,4.0555555556,"Spring",0,0,0,1,3,8,1,1,0,0,0,0,0,0,0,0,0,0,1,11.2,33.6
2015-04-09,"Thursday",157,3,10,8,5,23,6,23,1.9444444444,5.6111111111,0.6111111111,1.0555555556,3.7,15.5,0.34,0,0,0,1,0,0,"2015",0,0,0,0,1,0,0,0,-0.333333333,11.2,0.03,2.7777777778,"Spring",0,0,0,1,2,9,1,1,0,0,0,0,0,0,0,0,0,0,1,15.5,31
2015-04-10,"Friday",200,6,8,13,5,31,14,29,4.4444444444,12.222222222,0.6111111111,4.2222222222,3,7.1,0.09,0,0,0,1,0,0,"2015",1,0,0,0,0,0,0,0,1.0555555556,15.5,0.34,1.9444444444,"Spring",0,0,0,1,4,10,1,1,0,0,0,0,0,0,0,0,0,0,1,7.1,28.4
2015-04-11,"Saturday",191,4,17,9,5,23,4,31,11.611111111,13.888888889,2.2222222222,2.8888888889,10,14.4,0.01,0,0,0,1,0,0,"2015",0,0,1,0,0,0,0,1,4.2222222222,7.1,0.09,4.4444444444,"Spring",0,0,0,1,10,11,2,0,1,0,0,0,0,0,0,0,0,0,1,14.4,144
2015-04-12,"Sunday",196,4,13,14,2,28,9,32,10.5,20,3.8888888889,-3.055555556,10,8.7,0,0,0,0,1,0,0,"2015",0,0,0,1,0,0,0,1,2.8888888889,14.4,0.01,11.611111111,"Spring",0,0,0,1,9,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,78.3
2015-04-13,"Monday",193,4,12,12,2,31,6,31,13.555555556,20.611111111,3.8888888889,0.2777777778,10,9.4,0,0,0,0,1,0,0,"2015",0,1,0,0,0,0,0,0,-3.055555556,8.7,0,10.5,"Spring",0,0,0,1,12,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,112.8
2015-04-14,"Tuesday",188,4,10,6,1,22,13,22,14.777777778,20.611111111,5,5,10,12,0,0,0,0,1,0,0,"2015",0,0,0,0,0,1,0,0,0.2777777778,9.4,0,13.555555556,"Spring",0,0,0,1,14,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,168
2015-04-15,"Wednesday",209,4,12,11,3,18,20,29,14.777777778,19.388888889,10,-3.555555556,10,8.5,0.01,0,0,0,1,0,0,"2015",0,0,0,0,0,0,1,0,5,12,0,14.777777778,"Spring",0,0,0,1,13,15,2,0,1,0,2,0,0,1,0,0,0,0,1,8.5,110.5
2015-04-16,"Thursday",210,1,20,6,4,25,10,27,10.333333333,19.388888889,5,-5.777777778,10,8.4,0,0,0,0,1,0,0,"2015",0,0,0,0,1,0,0,0,-3.555555556,8.5,0.01,14.777777778,"Spring",0,0,0,1,8,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,67.2
2015-04-17,"Friday",222,4,8,13,6,25,9,25,12,18.277777778,5,5,9.9,12,0.03,0,0,0,1,0,0,"2015",1,0,0,0,0,0,0,0,-5.777777778,8.4,0,10.333333333,"Spring",0,0,0,1,11,17,2,0,1,0,0,0,0,0,0,0,0,0,1,12,132
2015-04-18,"Saturday",195,4,8,17,3,28,2,30,12.222222222,18.277777778,7.2222222222,6.3888888889,10,8.8,0.03,0,0,0,1,0,0,"2015",0,0,1,0,0,0,0,1,5,12,0.03,12,"Spring",0,0,0,1,11,18,2,0,1,0,0,0,0,0,0,0,0,0,1,8.8,96.8
2015-04-19,"Sunday",164,8,17,11,3,32,3,37,7.9444444444,15.611111111,6.1111111111,1.8333333333,10,9.3,0,0,0,0,1,0,0,"2015",0,0,0,1,0,0,0,1,6.3888888889,8.8,0.03,12.222222222,"Spring",0,0,0,1,7,19,2,0,1,0,0,0,0,0,0,1,0,0,0,0,65.1
2015-04-20,"Monday",176,6,12,16,1,30,13,34,6.1666666667,10,5,3.8333333333,8,10.5,0,0,0,0,1,0,0,"2015",0,1,0,0,0,0,0,0,1.8333333333,9.3,0,7.9444444444,"Spring",0,0,0,1,5,20,2,0,1,0,0,0,0,0,0,1,0,0,0,0,52.5
2015-04-21,"Tuesday",172,4,8,10,4,36,3,23,13.111111111,18.277777778,5,9.8888888889,5.4,10.6,1.14,0,0,0,1,0,0,"2015",0,0,0,0,0,1,0,0,3.8333333333,10.5,0,6.1666666667,"Spring",0,0,0,1,13,21,3,0,0,1,0,0,0,0,0,1,0,0,1,10.6,137.8
2015-04-22,"Wednesday",190,5,11,10,4,23,5,27,13.111111111,19.388888889,6.1111111111,2.8888888889,10,9.7,0.01,0,0,0,1,0,0,"2015",0,0,0,0,0,0,1,0,9.8888888889,10.6,1.14,13.111111111,"Spring",0,0,0,1,12,22,3,0,0,1,0,0,0,0,0,0,0,0,1,9.7,116.4
2015-04-23,"Thursday",184,2,15,8,1,28,4,27,8.4444444444,19.388888889,5.6111111111,-0.833333333,10,14.2,0,0,0,0,1,0,0,"2015",0,0,0,0,1,0,0,0,2.8888888889,9.7,0.01,13.111111111,"Spring",0,0,0,1,7,23,3,0,0,1,0,0,0,0,0,1,0,0,0,0,99.4
2015-04-24,"Friday",212,3,12,14,3,31,8,29,6.1111111111,10.611111111,2.7777777778,-4.333333333,9.7,14.2,0,0,0,0,1,0,0,"2015",1,0,0,0,0,0,0,0,-0.833333333,14.2,0,8.4444444444,"Spring",0,0,0,1,4,24,3,0,0,1,0,0,0,0,0,0,0,0,0,0,56.8
